8/8/8/6R1/8/1k6/8/1K6 b - - 0 1,-30
8/8/8/8/8/1k1R4/8/1K6 b - - 0 1,-24
8/8/1R6/8/8/1k6/8/1K6 b - - 0 1,-28
8/8/8/8/R7/1k6/8/1K6 w - - 0 1,25
8/8/8/8/R7/1k6/8/1K6 b - - 0 1,0
8/8/8/5R2/8/1k6/8/1K6 w - - 0 1,23
8/8/8/5R2/8/1k6/8/1K6 b - - 0 1,-30
8/R7/8/8/8/1k6/8/1K6 w - - 0 1,21
8/R7/8/8/8/1k6/8/1K6 b - - 0 1,-26
8/R7/8/8/8/1k6/8/1K6 w - - 0 1,21
8/R7/8/8/8/1k6/8/1K6 b - - 0 1,-26
R7/8/8/8/8/1k6/8/1K6 w - - 0 1,21
R7/8/8/8/8/1k6/8/1K6 b - - 0 1,-28
8/4R3/8/8/8/1k6/8/1K6 w - - 0 1,21
8/4R3/8/8/8/1k6/8/1K6 b - - 0 1,-26
8/8/8/8/8/1k6/1R6/1K6 b - - 0 1,-30
8/8/8/8/8/1k6/8/1K2R3 w - - 0 1,23
8/8/8/8/8/1k6/8/1K2R3 b - - 0 1,-26
8/8/6R1/8/8/1k6/8/1K6 w - - 0 1,23
8/8/6R1/8/8/1k6/8/1K6 b - - 0 1,-28
8/8/8/8/8/1k6/8/1K4R1 w - - 0 1,23
8/8/8/8/8/1k6/8/1K4R1 b - - 0 1,-26
8/8/8/8/8/1k6/4R3/1K6 w - - 0 1,19
8/8/8/8/8/1k6/4R3/1K6 b - - 0 1,-28
8/8/8/2K5/8/1k6/2R5/8 w - - 0 1,13
8/8/8/2K5/8/1k6/2R5/8 b - - 0 1,0
8/7R/8/2K5/8/1k6/8/8 w - - 0 1,15
8/7R/8/2K5/8/1k6/8/8 b - - 0 1,-16
8/8/8/2K3R1/8/1k6/8/8 w - - 0 1,15
8/8/8/2K3R1/8/1k6/8/8 b - - 0 1,-16
8/8/8/2K5/8/1k1R4/8/8 b - - 0 1,-12
8/8/1R6/2K5/8/1k6/8/8 b - - 0 1,-16
8/8/8/2K5/R7/1k6/8/8 w - - 0 1,13
8/8/8/2K5/R7/1k6/8/8 b - - 0 1,0
8/8/8/2K2R2/8/1k6/8/8 w - - 0 1,15
8/8/8/2K2R2/8/1k6/8/8 b - - 0 1,-16
8/R7/8/2K5/8/1k6/8/8 w - - 0 1,15
8/R7/8/2K5/8/1k6/8/8 b - - 0 1,-16
8/R7/8/2K5/8/1k6/8/8 w - - 0 1,15
8/R7/8/2K5/8/1k6/8/8 b - - 0 1,-16
R7/8/8/2K5/8/1k6/8/8 w - - 0 1,15
R7/8/8/2K5/8/1k6/8/8 b - - 0 1,-16
8/4R3/8/2K5/8/1k6/8/8 w - - 0 1,15
8/4R3/8/2K5/8/1k6/8/8 b - - 0 1,-16
8/8/8/2K5/8/1k6/1R6/8 b - - 0 1,0
8/8/8/2K5/8/1k6/8/4R3 w - - 0 1,15
8/8/8/2K5/8/1k6/8/4R3 b - - 0 1,-18
8/8/6R1/2K5/8/1k6/8/8 w - - 0 1,15
8/8/6R1/2K5/8/1k6/8/8 b - - 0 1,-16
8/8/8/2K5/8/1k6/8/6R1 w - - 0 1,15
8/8/8/2K5/8/1k6/8/6R1 b - - 0 1,-18
8/8/8/2K5/8/1k6/4R3/8 w - - 0 1,15
8/8/8/2K5/8/1k6/4R3/8 b - - 0 1,-20
8/8/8/1K6/8/1k6/2R5/8 w - - 0 1,11
8/8/8/1K6/8/1k6/2R5/8 b - - 0 1,0
8/7R/8/1K6/8/1k6/8/8 w - - 0 1,11
8/7R/8/1K6/8/1k6/8/8 b - - 0 1,-16
8/8/8/1K4R1/8/1k6/8/8 w - - 0 1,11
8/8/8/1K4R1/8/1k6/8/8 b - - 0 1,-16
8/8/8/1K6/8/1k1R4/8/8 b - - 0 1,-12
8/8/1R6/1K6/8/1k6/8/8 w - - 0 1,11
8/8/1R6/1K6/8/1k6/8/8 b - - 0 1,-16
8/8/8/1K6/R7/1k6/8/8 w - - 0 1,11
8/8/8/1K6/R7/1k6/8/8 b - - 0 1,-24
8/8/8/1K3R2/8/1k6/8/8 w - - 0 1,11
8/8/8/1K3R2/8/1k6/8/8 b - - 0 1,-16
8/R7/8/1K6/8/1k6/8/8 w - - 0 1,11
8/R7/8/1K6/8/1k6/8/8 b - - 0 1,-16
8/R7/8/1K6/8/1k6/8/8 w - - 0 1,11
8/R7/8/1K6/8/1k6/8/8 b - - 0 1,-16
R7/8/8/1K6/8/1k6/8/8 w - - 0 1,11
R7/8/8/1K6/8/1k6/8/8 b - - 0 1,-16
8/4R3/8/1K6/8/1k6/8/8 w - - 0 1,11
8/4R3/8/1K6/8/1k6/8/8 b - - 0 1,-16
8/8/8/1K6/8/1k6/1R6/8 b - - 0 1,0
8/8/8/1K6/8/1k6/8/4R3 w - - 0 1,15
8/8/8/1K6/8/1k6/8/4R3 b - - 0 1,-18
8/8/6R1/1K6/8/1k6/8/8 w - - 0 1,11
8/8/6R1/1K6/8/1k6/8/8 b - - 0 1,-16
8/8/8/1K6/8/1k6/8/6R1 w - - 0 1,15
8/8/8/1K6/8/1k6/8/6R1 b - - 0 1,-22
8/8/8/1K6/8/1k6/4R3/8 w - - 0 1,15
8/8/8/1K6/8/1k6/4R3/8 b - - 0 1,-20
8/4K3/8/8/8/1k6/2R5/8 w - - 0 1,19
8/4K3/8/8/8/1k6/2R5/8 b - - 0 1,0
8/4K2R/8/8/8/1k6/8/8 w - - 0 1,25
8/4K2R/8/8/8/1k6/8/8 b - - 0 1,-26
8/4K3/8/6R1/8/1k6/8/8 w - - 0 1,19
8/4K3/8/6R1/8/1k6/8/8 b - - 0 1,-26
8/4K3/8/8/8/1k1R4/8/8 b - - 0 1,-26
8/4K3/1R6/8/8/1k6/8/8 b - - 0 1,-26
8/4K3/8/8/R7/1k6/8/8 w - - 0 1,23
8/4K3/8/8/R7/1k6/8/8 b - - 0 1,0
8/4K3/8/5R2/8/1k6/8/8 w - - 0 1,19
8/4K3/8/5R2/8/1k6/8/8 b - - 0 1,-26
8/R3K3/8/8/8/1k6/8/8 w - - 0 1,21
8/R3K3/8/8/8/1k6/8/8 b - - 0 1,-26
8/R3K3/8/8/8/1k6/8/8 w - - 0 1,21
8/R3K3/8/8/8/1k6/8/8 b - - 0 1,-26
R7/4K3/8/8/8/1k6/8/8 w - - 0 1,21
R7/4K3/8/8/8/1k6/8/8 b - - 0 1,-26
8/4K3/8/8/8/1k6/1R6/8 b - - 0 1,0
8/4K3/8/8/8/1k6/8/4R3 w - - 0 1,21
8/4K3/8/8/8/1k6/8/4R3 b - - 0 1,-24
8/4K3/6R1/8/8/1k6/8/8 w - - 0 1,21
8/4K3/6R1/8/8/1k6/8/8 b - - 0 1,-26
8/4K3/8/8/8/1k6/8/6R1 w - - 0 1,21
8/4K3/8/8/8/1k6/8/6R1 b - - 0 1,-26
8/4K3/8/8/8/1k6/4R3/8 w - - 0 1,23
8/4K3/8/8/8/1k6/4R3/8 b - - 0 1,-26
8/8/8/8/8/1k3K2/2R5/8 w - - 0 1,21
8/8/8/8/8/1k3K2/2R5/8 b - - 0 1,0
8/7R/8/8/8/1k3K2/8/8 w - - 0 1,17
8/7R/8/8/8/1k3K2/8/8 b - - 0 1,-24
8/8/8/6R1/8/1k3K2/8/8 w - - 0 1,17
8/8/8/6R1/8/1k3K2/8/8 b - - 0 1,-20
8/8/8/8/8/1k1R1K2/8/8 b - - 0 1,-24
8/8/1R6/8/8/1k3K2/8/8 b - - 0 1,-26
8/8/8/8/R7/1k3K2/8/8 w - - 0 1,17
8/8/8/8/R7/1k3K2/8/8 b - - 0 1,0
8/8/8/5R2/8/1k3K2/8/8 w - - 0 1,17
8/8/8/5R2/8/1k3K2/8/8 b - - 0 1,-20
8/R7/8/8/8/1k3K2/8/8 w - - 0 1,21
8/R7/8/8/8/1k3K2/8/8 b - - 0 1,-24
8/R7/8/8/8/1k3K2/8/8 w - - 0 1,21
8/R7/8/8/8/1k3K2/8/8 b - - 0 1,-24
R7/8/8/8/8/1k3K2/8/8 w - - 0 1,21
R7/8/8/8/8/1k3K2/8/8 b - - 0 1,-24
8/4R3/8/8/8/1k3K2/8/8 w - - 0 1,17
8/4R3/8/8/8/1k3K2/8/8 b - - 0 1,-24
8/8/8/8/8/1k3K2/1R6/8 b - - 0 1,0
8/8/8/8/8/1k3K2/8/4R3 w - - 0 1,17
8/8/8/8/8/1k3K2/8/4R3 b - - 0 1,-24
8/8/6R1/8/8/1k3K2/8/8 w - - 0 1,17
8/8/6R1/8/8/1k3K2/8/8 b - - 0 1,-24
8/8/8/8/8/1k3K2/8/6R1 w - - 0 1,17
8/8/8/8/8/1k3K2/8/6R1 b - - 0 1,-24
8/8/8/8/8/1k3K2/4R3/8 w - - 0 1,17
8/8/8/8/8/1k3K2/4R3/8 b - - 0 1,-24
8/8/8/4K3/8/1k6/2R5/8 w - - 0 1,19
8/8/8/4K3/8/1k6/2R5/8 b - - 0 1,0
8/7R/8/4K3/8/1k6/8/8 w - - 0 1,17
8/7R/8/4K3/8/1k6/8/8 b - - 0 1,-22
8/8/8/4K1R1/8/1k6/8/8 w - - 0 1,17
8/8/8/4K1R1/8/1k6/8/8 b - - 0 1,-22
8/8/8/4K3/8/1k1R4/8/8 b - - 0 1,-22
8/8/1R6/4K3/8/1k6/8/8 b - - 0 1,-24
8/8/8/4K3/R7/1k6/8/8 w - - 0 1,19
8/8/8/4K3/R7/1k6/8/8 b - - 0 1,0
8/8/8/4KR2/8/1k6/8/8 w - - 0 1,17
8/8/8/4KR2/8/1k6/8/8 b - - 0 1,-22
8/R7/8/4K3/8/1k6/8/8 w - - 0 1,17
8/R7/8/4K3/8/1k6/8/8 b - - 0 1,-22
8/R7/8/4K3/8/1k6/8/8 w - - 0 1,17
8/R7/8/4K3/8/1k6/8/8 b - - 0 1,-22
R7/8/8/4K3/8/1k6/8/8 w - - 0 1,17
R7/8/8/4K3/8/1k6/8/8 b - - 0 1,-22
8/4R3/8/4K3/8/1k6/8/8 w - - 0 1,17
8/4R3/8/4K3/8/1k6/8/8 b - - 0 1,-22
8/8/8/4K3/8/1k6/1R6/8 b - - 0 1,0
8/8/8/4K3/8/1k6/8/4R3 w - - 0 1,17
8/8/8/4K3/8/1k6/8/4R3 b - - 0 1,-22
8/8/6R1/4K3/8/1k6/8/8 w - - 0 1,17
8/8/6R1/4K3/8/1k6/8/8 b - - 0 1,-22
8/8/8/4K3/8/1k6/8/6R1 w - - 0 1,17
8/8/8/4K3/8/1k6/8/6R1 b - - 0 1,-22
8/8/8/4K3/8/1k6/4R3/8 w - - 0 1,15
8/8/8/4K3/8/1k6/4R3/8 b - - 0 1,-22
8/8/8/8/8/1k4K1/2R5/8 w - - 0 1,23
8/8/8/8/8/1k4K1/2R5/8 b - - 0 1,0
8/7R/8/8/8/1k4K1/8/8 w - - 0 1,21
8/7R/8/8/8/1k4K1/8/8 b - - 0 1,-26
8/8/8/6R1/8/1k4K1/8/8 w - - 0 1,21
8/8/8/6R1/8/1k4K1/8/8 b - - 0 1,-24
8/8/8/8/8/1k1R2K1/8/8 b - - 0 1,-26
8/8/1R6/8/8/1k4K1/8/8 b - - 0 1,-28
8/8/8/8/R7/1k4K1/8/8 w - - 0 1,21
8/8/8/8/R7/1k4K1/8/8 b - - 0 1,0
8/8/8/5R2/8/1k4K1/8/8 w - - 0 1,21
8/8/8/5R2/8/1k4K1/8/8 b - - 0 1,-24
8/R7/8/8/8/1k4K1/8/8 w - - 0 1,25
8/R7/8/8/8/1k4K1/8/8 b - - 0 1,-26
8/R7/8/8/8/1k4K1/8/8 w - - 0 1,25
8/R7/8/8/8/1k4K1/8/8 b - - 0 1,-26
R7/8/8/8/8/1k4K1/8/8 w - - 0 1,23
R7/8/8/8/8/1k4K1/8/8 b - - 0 1,-26
8/4R3/8/8/8/1k4K1/8/8 w - - 0 1,21
8/4R3/8/8/8/1k4K1/8/8 b - - 0 1,-26
8/8/8/8/8/1k4K1/1R6/8 b - - 0 1,0
8/8/8/8/8/1k4K1/8/4R3 w - - 0 1,21
8/8/8/8/8/1k4K1/8/4R3 b - - 0 1,-26
8/8/6R1/8/8/1k4K1/8/8 w - - 0 1,21
8/8/6R1/8/8/1k4K1/8/8 b - - 0 1,-26
8/8/8/8/8/1k4K1/8/6R1 w - - 0 1,25
8/8/8/8/8/1k4K1/8/6R1 b - - 0 1,-26
8/8/8/8/8/1k4K1/4R3/8 w - - 0 1,21
8/8/8/8/8/1k4K1/4R3/8 b - - 0 1,-26
3K4/8/8/8/8/1k6/2R5/8 w - - 0 1,21
3K4/8/8/8/8/1k6/2R5/8 b - - 0 1,0
3K4/7R/8/8/8/1k6/8/8 w - - 0 1,23
3K4/7R/8/8/8/1k6/8/8 b - - 0 1,-26
3K4/8/8/6R1/8/1k6/8/8 w - - 0 1,23
3K4/8/8/6R1/8/1k6/8/8 b - - 0 1,-28
3K4/8/8/8/8/1k1R4/8/8 b - - 0 1,-26
3K4/8/1R6/8/8/1k6/8/8 b - - 0 1,-26
3K4/8/8/8/R7/1k6/8/8 w - - 0 1,27
3K4/8/8/8/R7/1k6/8/8 b - - 0 1,0
3K4/8/8/5R2/8/1k6/8/8 w - - 0 1,23
3K4/8/8/5R2/8/1k6/8/8 b - - 0 1,-28
3K4/R7/8/8/8/1k6/8/8 w - - 0 1,23
3K4/R7/8/8/8/1k6/8/8 b - - 0 1,-26
3K4/R7/8/8/8/1k6/8/8 w - - 0 1,23
3K4/R7/8/8/8/1k6/8/8 b - - 0 1,-26
R2K4/8/8/8/8/1k6/8/8 w - - 0 1,23
R2K4/8/8/8/8/1k6/8/8 b - - 0 1,-28
3K4/4R3/8/8/8/1k6/8/8 w - - 0 1,23
3K4/4R3/8/8/8/1k6/8/8 b - - 0 1,-26
3K4/8/8/8/8/1k6/1R6/8 b - - 0 1,0
3K4/8/8/8/8/1k6/8/4R3 w - - 0 1,21
3K4/8/8/8/8/1k6/8/4R3 b - - 0 1,-28
3K4/8/6R1/8/8/1k6/8/8 w - - 0 1,21
3K4/8/6R1/8/8/1k6/8/8 b - - 0 1,-26
3K4/8/8/8/8/1k6/8/6R1 w - - 0 1,21
3K4/8/8/8/8/1k6/8/6R1 b - - 0 1,-28
3K4/8/8/8/8/1k6/4R3/8 w - - 0 1,27
3K4/8/8/8/8/1k6/4R3/8 b - - 0 1,-28
8/8/8/8/8/1k6/2R5/K7 w - - 0 1,19
8/8/8/8/8/1k6/2R5/K7 b - - 0 1,0
8/7R/8/8/8/1k6/8/K7 w - - 0 1,21
8/7R/8/8/8/1k6/8/K7 b - - 0 1,-28
8/8/8/6R1/8/1k6/8/K7 w - - 0 1,23
8/8/8/6R1/8/1k6/8/K7 b - - 0 1,-30
8/8/8/8/8/1k1R4/8/K7 b - - 0 1,-26
8/8/1R6/8/8/1k6/8/K7 b - - 0 1,-28
8/8/8/8/R7/1k6/8/K7 w - - 0 1,25
8/8/8/8/R7/1k6/8/K7 b - - 0 1,0
8/8/8/5R2/8/1k6/8/K7 w - - 0 1,23
8/8/8/5R2/8/1k6/8/K7 b - - 0 1,-30
8/R7/8/8/8/1k6/8/K7 w - - 0 1,21
8/R7/8/8/8/1k6/8/K7 b - - 0 1,-28
8/R7/8/8/8/1k6/8/K7 w - - 0 1,21
8/R7/8/8/8/1k6/8/K7 b - - 0 1,-28
R7/8/8/8/8/1k6/8/K7 w - - 0 1,21
R7/8/8/8/8/1k6/8/K7 b - - 0 1,-28
8/4R3/8/8/8/1k6/8/K7 w - - 0 1,21
8/4R3/8/8/8/1k6/8/K7 b - - 0 1,-28
8/8/8/8/8/1k6/1R6/K7 b - - 0 1,-32
8/8/8/8/8/1k6/8/K3R3 w - - 0 1,19
8/8/8/8/8/1k6/8/K3R3 b - - 0 1,-28
8/8/6R1/8/8/1k6/8/K7 w - - 0 1,23
8/8/6R1/8/8/1k6/8/K7 b - - 0 1,-28
8/8/8/8/8/1k6/8/K5R1 w - - 0 1,19
8/8/8/8/8/1k6/8/K5R1 b - - 0 1,-28
8/8/8/8/8/1k6/4R3/K7 w - - 0 1,29
8/8/8/8/8/1k6/4R3/K7 b - - 0 1,-30
8/8/8/8/3K4/1k6/2R5/8 w - - 0 1,15
8/8/8/8/3K4/1k6/2R5/8 b - - 0 1,0
8/7R/8/8/3K4/1k6/8/8 w - - 0 1,15
8/7R/8/8/3K4/1k6/8/8 b - - 0 1,-16
8/8/8/6R1/3K4/1k6/8/8 w - - 0 1,15
8/8/8/6R1/3K4/1k6/8/8 b - - 0 1,-16
8/8/8/8/3K4/1k1R4/8/8 b - - 0 1,-16
8/8/1R6/8/3K4/1k6/8/8 b - - 0 1,-16
8/8/8/8/R2K4/1k6/8/8 w - - 0 1,15
8/8/8/8/R2K4/1k6/8/8 b - - 0 1,0
8/8/8/5R2/3K4/1k6/8/8 w - - 0 1,15
8/8/8/5R2/3K4/1k6/8/8 b - - 0 1,-16
8/R7/8/8/3K4/1k6/8/8 w - - 0 1,15
8/R7/8/8/3K4/1k6/8/8 b - - 0 1,-16
8/R7/8/8/3K4/1k6/8/8 w - - 0 1,15
8/R7/8/8/3K4/1k6/8/8 b - - 0 1,-16
R7/8/8/8/3K4/1k6/8/8 w - - 0 1,15
R7/8/8/8/3K4/1k6/8/8 b - - 0 1,-16
8/4R3/8/8/3K4/1k6/8/8 w - - 0 1,15
8/4R3/8/8/3K4/1k6/8/8 b - - 0 1,-16
8/8/8/8/3K4/1k6/1R6/8 b - - 0 1,0
8/8/8/8/3K4/1k6/8/4R3 w - - 0 1,15
8/8/8/8/3K4/1k6/8/4R3 b - - 0 1,-16
8/8/6R1/8/3K4/1k6/8/8 w - - 0 1,15
8/8/6R1/8/3K4/1k6/8/8 b - - 0 1,-16
8/8/8/8/3K4/1k6/8/6R1 w - - 0 1,15
8/8/8/8/3K4/1k6/8/6R1 b - - 0 1,-16
8/8/8/8/3K4/1k6/4R3/8 w - - 0 1,15
8/8/8/8/3K4/1k6/4R3/8 b - - 0 1,-14
7K/8/8/8/8/1k6/2R5/8 w - - 0 1,25
7K/8/8/8/8/1k6/2R5/8 b - - 0 1,0
7K/7R/8/8/8/1k6/8/8 w - - 0 1,27
7K/7R/8/8/8/1k6/8/8 b - - 0 1,-30
7K/8/8/6R1/8/1k6/8/8 w - - 0 1,27
7K/8/8/6R1/8/1k6/8/8 b - - 0 1,-30
7K/8/8/8/8/1k1R4/8/8 b - - 0 1,-30
7K/8/1R6/8/8/1k6/8/8 b - - 0 1,-32
7K/8/8/8/R7/1k6/8/8 w - - 0 1,29
7K/8/8/8/R7/1k6/8/8 b - - 0 1,0
7K/8/8/5R2/8/1k6/8/8 w - - 0 1,27
7K/8/8/5R2/8/1k6/8/8 b - - 0 1,-30
7K/R7/8/8/8/1k6/8/8 w - - 0 1,27
7K/R7/8/8/8/1k6/8/8 b - - 0 1,-30
7K/R7/8/8/8/1k6/8/8 w - - 0 1,27
7K/R7/8/8/8/1k6/8/8 b - - 0 1,-30
R6K/8/8/8/8/1k6/8/8 w - - 0 1,25
R6K/8/8/8/8/1k6/8/8 b - - 0 1,-30
7K/4R3/8/8/8/1k6/8/8 w - - 0 1,27
7K/4R3/8/8/8/1k6/8/8 b - - 0 1,-30
7K/8/8/8/8/1k6/1R6/8 b - - 0 1,0
7K/8/8/8/8/1k6/8/4R3 w - - 0 1,27
7K/8/8/8/8/1k6/8/4R3 b - - 0 1,-30
7K/8/6R1/8/8/1k6/8/8 w - - 0 1,27
7K/8/6R1/8/8/1k6/8/8 b - - 0 1,-30
7K/8/8/8/8/1k6/8/6R1 w - - 0 1,27
7K/8/8/8/8/1k6/8/6R1 b - - 0 1,-30
7K/8/8/8/8/1k6/4R3/8 w - - 0 1,29
7K/8/8/8/8/1k6/4R3/8 b - - 0 1,-30
8/8/8/3R4/K7/2k5/8/8 w - - 0 1,13
8/8/8/3R4/K7/2k5/8/8 b - - 0 1,-20
8/2R5/8/8/K7/2k5/8/8 b - - 0 1,-28
8/2R5/8/8/K7/2k5/8/8 b - - 0 1,-28
R7/8/8/8/K7/2k5/8/8 w - - 0 1,21
R7/8/8/8/K7/2k5/8/8 b - - 0 1,-28
8/8/8/8/K7/2k5/8/2R5 b - - 0 1,-28
8/8/8/8/K7/2k3R1/8/8 b - - 0 1,-30
8/8/8/8/K7/2k5/4R3/8 w - - 0 1,27
8/8/8/8/K7/2k5/4R3/8 b - - 0 1,-28
R7/8/8/8/K7/2k5/8/8 w - - 0 1,21
R7/8/8/8/K7/2k5/8/8 b - - 0 1,-28
8/8/8/R7/K7/2k5/8/8 w - - 0 1,21
8/8/8/R7/K7/2k5/8/8 b - - 0 1,-28
8/4R3/8/8/K7/2k5/8/8 w - - 0 1,21
8/4R3/8/8/K7/2k5/8/8 b - - 0 1,-26
8/8/8/8/K5R1/2k5/8/8 w - - 0 1,25
8/8/8/8/K5R1/2k5/8/8 b - - 0 1,-24
R7/8/8/8/K7/2k5/8/8 w - - 0 1,21
R7/8/8/8/K7/2k5/8/8 b - - 0 1,-28
8/8/8/8/K5R1/2k5/8/8 w - - 0 1,25
8/8/8/8/K5R1/2k5/8/8 b - - 0 1,-24
8/8/8/8/K6R/2k5/8/8 w - - 0 1,25
8/8/8/8/K6R/2k5/8/8 b - - 0 1,-24
8/8/8/2R5/K7/2k5/8/8 b - - 0 1,-28
8/1R6/8/8/K7/2k5/8/8 w - - 0 1,21
8/1R6/8/8/K7/2k5/8/8 b - - 0 1,-28
8/8/8/3R4/8/2k5/6K1/8 w - - 0 1,21
8/8/8/3R4/8/2k5/6K1/8 b - - 0 1,-26
8/2R5/8/8/8/2k5/6K1/8 b - - 0 1,-28
8/2R5/8/8/8/2k5/6K1/8 b - - 0 1,-28
R7/8/8/8/8/2k5/6K1/8 w - - 0 1,23
R7/8/8/8/8/2k5/6K1/8 b - - 0 1,-28
8/8/8/8/8/2k5/6K1/2R5 b - - 0 1,-28
8/8/8/8/8/2k3R1/6K1/8 b - - 0 1,-28
8/8/8/8/8/2k5/4R1K1/8 w - - 0 1,21
8/8/8/8/8/2k5/4R1K1/8 b - - 0 1,-28
R7/8/8/8/8/2k5/6K1/8 w - - 0 1,23
R7/8/8/8/8/2k5/6K1/8 b - - 0 1,-28
8/8/8/R7/8/2k5/6K1/8 w - - 0 1,23
8/8/8/R7/8/2k5/6K1/8 b - - 0 1,-26
8/4R3/8/8/8/2k5/6K1/8 w - - 0 1,21
8/4R3/8/8/8/2k5/6K1/8 b - - 0 1,-28
8/8/8/8/6R1/2k5/6K1/8 w - - 0 1,19
8/8/8/8/6R1/2k5/6K1/8 b - - 0 1,-20
R7/8/8/8/8/2k5/6K1/8 w - - 0 1,23
R7/8/8/8/8/2k5/6K1/8 b - - 0 1,-28
8/8/8/8/6R1/2k5/6K1/8 w - - 0 1,19
8/8/8/8/6R1/2k5/6K1/8 b - - 0 1,-20
8/8/8/8/7R/2k5/6K1/8 w - - 0 1,19
8/8/8/8/7R/2k5/6K1/8 b - - 0 1,-20
8/8/8/2R5/8/2k5/6K1/8 b - - 0 1,-28
8/1R6/8/8/8/2k5/6K1/8 w - - 0 1,27
8/1R6/8/8/8/2k5/6K1/8 b - - 0 1,-28
8/8/8/3R4/8/2k4K/8/8 w - - 0 1,27
8/8/8/3R4/8/2k4K/8/8 b - - 0 1,-28
8/2R5/8/8/8/2k4K/8/8 b - - 0 1,-30
8/2R5/8/8/8/2k4K/8/8 b - - 0 1,-30
R7/8/8/8/8/2k4K/8/8 w - - 0 1,25
R7/8/8/8/8/2k4K/8/8 b - - 0 1,-28
8/8/8/8/8/2k4K/8/2R5 b - - 0 1,-28
8/8/8/8/8/2k3RK/8/8 b - - 0 1,-30
8/8/8/8/8/2k4K/4R3/8 w - - 0 1,25
8/8/8/8/8/2k4K/4R3/8 b - - 0 1,-30
R7/8/8/8/8/2k4K/8/8 w - - 0 1,25
R7/8/8/8/8/2k4K/8/8 b - - 0 1,-28
8/8/8/R7/8/2k4K/8/8 w - - 0 1,25
8/8/8/R7/8/2k4K/8/8 b - - 0 1,-28
8/4R3/8/8/8/2k4K/8/8 w - - 0 1,25
8/4R3/8/8/8/2k4K/8/8 b - - 0 1,-28
8/8/8/8/6R1/2k4K/8/8 w - - 0 1,21
8/8/8/8/6R1/2k4K/8/8 b - - 0 1,-24
R7/8/8/8/8/2k4K/8/8 w - - 0 1,25
R7/8/8/8/8/2k4K/8/8 b - - 0 1,-28
8/8/8/8/6R1/2k4K/8/8 w - - 0 1,21
8/8/8/8/6R1/2k4K/8/8 b - - 0 1,-24
8/8/8/8/7R/2k4K/8/8 w - - 0 1,21
8/8/8/8/7R/2k4K/8/8 b - - 0 1,-24
8/8/8/2R5/8/2k4K/8/8 b - - 0 1,-30
8/1R6/8/8/8/2k4K/8/8 w - - 0 1,27
8/1R6/8/8/8/2k4K/8/8 b - - 0 1,-30
8/8/8/3RK3/8/2k5/8/8 w - - 0 1,19
8/8/8/3RK3/8/2k5/8/8 b - - 0 1,-20
8/2R5/8/4K3/8/2k5/8/8 b - - 0 1,-24
8/2R5/8/4K3/8/2k5/8/8 b - - 0 1,-24
R7/8/8/4K3/8/2k5/8/8 w - - 0 1,21
R7/8/8/4K3/8/2k5/8/8 b - - 0 1,-22
8/8/8/4K3/8/2k5/8/2R5 b - - 0 1,-24
8/8/8/4K3/8/2k3R1/8/8 b - - 0 1,-24
8/8/8/4K3/8/2k5/4R3/8 w - - 0 1,21
8/8/8/4K3/8/2k5/4R3/8 b - - 0 1,-22
R7/8/8/4K3/8/2k5/8/8 w - - 0 1,21
R7/8/8/4K3/8/2k5/8/8 b - - 0 1,-22
8/8/8/R3K3/8/2k5/8/8 w - - 0 1,21
8/8/8/R3K3/8/2k5/8/8 b - - 0 1,-22
8/4R3/8/4K3/8/2k5/8/8 w - - 0 1,19
8/4R3/8/4K3/8/2k5/8/8 b - - 0 1,-22
8/8/8/4K3/6R1/2k5/8/8 w - - 0 1,19
8/8/8/4K3/6R1/2k5/8/8 b - - 0 1,-22
R7/8/8/4K3/8/2k5/8/8 w - - 0 1,21
R7/8/8/4K3/8/2k5/8/8 b - - 0 1,-22
8/8/8/4K3/6R1/2k5/8/8 w - - 0 1,19
8/8/8/4K3/6R1/2k5/8/8 b - - 0 1,-22
8/8/8/4K3/7R/2k5/8/8 w - - 0 1,19
8/8/8/4K3/7R/2k5/8/8 b - - 0 1,-22
8/8/8/2R1K3/8/2k5/8/8 b - - 0 1,-22
8/1R6/8/4K3/8/2k5/8/8 w - - 0 1,21
8/1R6/8/4K3/8/2k5/8/8 b - - 0 1,-22
8/8/8/3R4/8/2k5/8/5K2 w - - 0 1,25
8/8/8/3R4/8/2k5/8/5K2 b - - 0 1,-28
8/2R5/8/8/8/2k5/8/5K2 b - - 0 1,-30
8/2R5/8/8/8/2k5/8/5K2 b - - 0 1,-30
R7/8/8/8/8/2k5/8/5K2 w - - 0 1,21
R7/8/8/8/8/2k5/8/5K2 b - - 0 1,-28
8/8/8/8/8/2k5/8/2R2K2 b - - 0 1,-30
8/8/8/8/8/2k3R1/8/5K2 b - - 0 1,-28
8/8/8/8/8/2k5/4R3/5K2 w - - 0 1,23
8/8/8/8/8/2k5/4R3/5K2 b - - 0 1,-30
R7/8/8/8/8/2k5/8/5K2 w - - 0 1,21
R7/8/8/8/8/2k5/8/5K2 b - - 0 1,-28
8/8/8/R7/8/2k5/8/5K2 w - - 0 1,21
8/8/8/R7/8/2k5/8/5K2 b - - 0 1,-26
8/4R3/8/8/8/2k5/8/5K2 w - - 0 1,23
8/4R3/8/8/8/2k5/8/5K2 b - - 0 1,-30
8/8/8/8/6R1/2k5/8/5K2 w - - 0 1,13
8/8/8/8/6R1/2k5/8/5K2 b - - 0 1,-18
