8/8/8/8/8/8/k6R/3K4 b - - 0 1,-16
8/8/8/8/8/8/kR6/3K4 b - - 0 1,0
8/8/4R3/8/8/8/k7/3K4 w - - 0 1,5
8/8/4R3/8/8/8/k7/3K4 b - - 0 1,-16
8/8/6R1/8/8/8/k7/3K4 w - - 0 1,5
8/8/6R1/8/8/8/k7/3K4 b - - 0 1,-16
8/8/5K2/8/8/7R/k7/8 w - - 0 1,19
8/8/5K2/8/8/7R/k7/8 b - - 0 1,-18
8/8/5K2/8/8/8/k7/7R w - - 0 1,19
8/8/5K2/8/8/8/k7/7R b - - 0 1,-24
8/8/5K2/8/8/8/k6R/8 b - - 0 1,-24
8/8/5K2/8/8/8/kR6/8 b - - 0 1,0
8/8/4RK2/8/8/8/k7/8 w - - 0 1,17
8/8/4RK2/8/8/8/k7/8 b - - 0 1,-24
8/8/5KR1/8/8/8/k7/8 w - - 0 1,19
8/8/5KR1/8/8/8/k7/8 b - - 0 1,-24
8/8/8/8/8/4K2R/k7/8 w - - 0 1,9
8/8/8/8/8/4K2R/k7/8 b - - 0 1,-16
8/8/8/8/8/4K3/k7/7R w - - 0 1,11
8/8/8/8/8/4K3/k7/7R b - - 0 1,-16
8/8/8/8/8/4K3/k6R/8 b - - 0 1,-16
8/8/8/8/8/4K3/kR6/8 b - - 0 1,0
8/8/4R3/8/8/4K3/k7/8 w - - 0 1,11
8/8/4R3/8/8/4K3/k7/8 b - - 0 1,-16
8/8/6R1/8/8/4K3/k7/8 w - - 0 1,11
8/8/6R1/8/8/4K3/k7/8 b - - 0 1,-16
8/8/8/8/8/7R/k6K/8 w - - 0 1,17
8/8/8/8/8/7R/k6K/8 b - - 0 1,-18
8/8/8/8/8/8/k6K/7R w - - 0 1,23
8/8/8/8/8/8/k6K/7R b - - 0 1,-28
8/8/8/8/8/8/kR5K/8 b - - 0 1,0
8/8/4R3/8/8/8/k6K/8 w - - 0 1,19
8/8/4R3/8/8/8/k6K/8 b - - 0 1,-24
8/8/6R1/8/8/8/k6K/8 w - - 0 1,19
8/8/6R1/8/8/8/k6K/8 b - - 0 1,-24
8/5R2/8/8/1K6/8/1k6/8 w - - 0 1,7
8/5R2/8/8/1K6/8/1k6/8 b - - 0 1,-10
8/8/8/8/1K6/8/1k6/3R4 w - - 0 1,9
8/8/8/8/1K6/8/1k6/3R4 b - - 0 1,-10
8/8/3R4/8/1K6/8/1k6/8 w - - 0 1,7
8/8/3R4/8/1K6/8/1k6/8 b - - 0 1,-10
8/8/7R/8/1K6/8/1k6/8 w - - 0 1,7
8/8/7R/8/1K6/8/1k6/8 b - - 0 1,-10
8/8/8/R7/1K6/8/1k6/8 w - - 0 1,7
8/8/8/R7/1K6/8/1k6/8 b - - 0 1,-10
8/8/8/7R/1K6/8/1k6/8 w - - 0 1,7
8/8/8/7R/1K6/8/1k6/8 b - - 0 1,-10
8/5R2/8/8/8/8/1k2K3/8 w - - 0 1,11
8/5R2/8/8/8/8/1k2K3/8 b - - 0 1,-16
8/8/8/8/8/8/1k2K3/3R4 w - - 0 1,13
8/8/8/8/8/8/1k2K3/3R4 b - - 0 1,-24
8/8/3R4/8/8/8/1k2K3/8 w - - 0 1,11
8/8/3R4/8/8/8/1k2K3/8 b - - 0 1,-24
8/8/7R/8/8/8/1k2K3/8 w - - 0 1,11
8/8/7R/8/8/8/1k2K3/8 b - - 0 1,-16
8/8/8/R7/8/8/1k2K3/8 w - - 0 1,13
8/8/8/R7/8/8/1k2K3/8 b - - 0 1,-18
8/8/8/7R/8/8/1k2K3/8 w - - 0 1,11
8/8/8/7R/8/8/1k2K3/8 b - - 0 1,-16
8/5R1K/8/8/8/8/1k6/8 w - - 0 1,25
8/5R1K/8/8/8/8/1k6/8 b - - 0 1,-28
8/7K/8/8/8/8/1k6/3R4 w - - 0 1,27
8/7K/8/8/8/8/1k6/3R4 b - - 0 1,-28
8/7K/3R4/8/8/8/1k6/8 w - - 0 1,25
8/7K/3R4/8/8/8/1k6/8 b - - 0 1,-28
8/7K/7R/8/8/8/1k6/8 w - - 0 1,25
8/7K/7R/8/8/8/1k6/8 b - - 0 1,-28
8/7K/8/R7/8/8/1k6/8 w - - 0 1,27
8/7K/8/R7/8/8/1k6/8 b - - 0 1,-28
8/7K/8/7R/8/8/1k6/8 w - - 0 1,25
8/7K/8/7R/8/8/1k6/8 b - - 0 1,-28
8/1K3R2/8/8/8/8/1k6/8 w - - 0 1,17
8/1K3R2/8/8/8/8/1k6/8 b - - 0 1,-22
8/1K6/8/8/8/8/1k6/3R4 w - - 0 1,19
8/1K6/8/8/8/8/1k6/3R4 b - - 0 1,-22
8/1K6/3R4/8/8/8/1k6/8 w - - 0 1,17
8/1K6/3R4/8/8/8/1k6/8 b - - 0 1,-20
8/1K6/7R/8/8/8/1k6/8 w - - 0 1,17
8/1K6/7R/8/8/8/1k6/8 b - - 0 1,-22
8/1K6/8/R7/8/8/1k6/8 w - - 0 1,17
8/1K6/8/R7/8/8/1k6/8 b - - 0 1,-22
8/1K6/8/7R/8/8/1k6/8 w - - 0 1,17
8/1K6/8/7R/8/8/1k6/8 b - - 0 1,-22
2K5/8/8/8/8/8/2k5/5R2 w - - 0 1,27
2K5/8/8/8/8/8/2k5/5R2 b - - 0 1,-30
2K5/8/3R4/8/8/8/2k5/8 w - - 0 1,21
2K5/8/3R4/8/8/8/2k5/8 b - - 0 1,-22
2K5/8/8/8/8/8/2k5/2R5 b - - 0 1,0
2K5/8/8/8/4R3/8/2k5/8 w - - 0 1,27
2K5/8/8/8/4R3/8/2k5/8 b - - 0 1,-28
2K5/8/8/8/3R4/8/2k5/8 w - - 0 1,23
2K5/8/8/8/3R4/8/2k5/8 b - - 0 1,-26
2K5/8/1R6/8/8/8/2k5/8 w - - 0 1,23
2K5/8/1R6/8/8/8/2k5/8 b - - 0 1,-28
8/8/8/8/8/8/2k4K/5R2 w - - 0 1,21
8/8/8/8/8/8/2k4K/5R2 b - - 0 1,-26
8/8/3R4/8/8/8/2k4K/8 w - - 0 1,25
8/8/3R4/8/8/8/2k4K/8 b - - 0 1,-28
8/8/8/8/8/8/2k4K/2R5 b - - 0 1,0
8/8/8/8/4R3/8/2k4K/8 w - - 0 1,21
8/8/8/8/4R3/8/2k4K/8 b - - 0 1,-26
8/8/8/8/3R4/8/2k4K/8 w - - 0 1,23
8/8/8/8/3R4/8/2k4K/8 b - - 0 1,-26
8/8/1R6/8/8/8/2k4K/8 w - - 0 1,27
8/8/1R6/8/8/8/2k4K/8 b - - 0 1,-30
8/8/8/8/8/8/2k5/5R1K w - - 0 1,21
8/8/8/8/8/8/2k5/5R1K b - - 0 1,-28
8/8/3R4/8/8/8/2k5/7K w - - 0 1,27
8/8/3R4/8/8/8/2k5/7K b - - 0 1,-30
8/8/8/8/8/8/2k5/2R4K b - - 0 1,0
8/8/8/8/4R3/8/2k5/7K w - - 0 1,21
8/8/8/8/4R3/8/2k5/7K b - - 0 1,-24
8/8/8/8/3R4/8/2k5/7K w - - 0 1,23
8/8/8/8/3R4/8/2k5/7K b - - 0 1,-26
8/8/1R6/8/8/8/2k5/7K w - - 0 1,27
8/8/1R6/8/8/8/2k5/7K b - - 0 1,-32
8/8/1K6/8/8/8/2k5/5R2 w - - 0 1,23
8/8/1K6/8/8/8/2k5/5R2 b - - 0 1,-26
8/8/1K1R4/8/8/8/2k5/8 w - - 0 1,15
8/8/1K1R4/8/8/8/2k5/8 b - - 0 1,-16
8/8/1K6/8/8/8/2k5/2R5 b - - 0 1,0
8/8/1K6/8/4R3/8/2k5/8 w - - 0 1,17
8/8/1K6/8/4R3/8/2k5/8 b - - 0 1,-24
8/8/1K6/8/3R4/8/2k5/8 w - - 0 1,15
8/8/1K6/8/3R4/8/2k5/8 b - - 0 1,-16
8/8/8/8/7K/8/2k5/5R2 w - - 0 1,21
8/8/8/8/7K/8/2k5/5R2 b - - 0 1,-26
8/8/3R4/8/7K/8/2k5/8 w - - 0 1,25
8/8/3R4/8/7K/8/2k5/8 b - - 0 1,-28
8/8/8/8/7K/8/2k5/2R5 b - - 0 1,0
8/8/8/8/4R2K/8/2k5/8 w - - 0 1,21
8/8/8/8/4R2K/8/2k5/8 b - - 0 1,-26
8/8/8/8/3R3K/8/2k5/8 w - - 0 1,23
8/8/8/8/3R3K/8/2k5/8 b - - 0 1,-26
8/8/1R6/8/7K/8/2k5/8 w - - 0 1,27
8/8/1R6/8/7K/8/2k5/8 b - - 0 1,-30
8/8/3K4/8/8/8/2k5/5R2 w - - 0 1,23
8/8/3K4/8/8/8/2k5/5R2 b - - 0 1,-24
8/8/3K4/8/8/8/2k5/2R5 b - - 0 1,0
8/8/3K4/8/4R3/8/2k5/8 w - - 0 1,19
8/8/3K4/8/4R3/8/2k5/8 b - - 0 1,-20
8/8/3K4/8/3R4/8/2k5/8 w - - 0 1,17
8/8/3K4/8/3R4/8/2k5/8 b - - 0 1,-18
8/8/1R1K4/8/8/8/2k5/8 w - - 0 1,19
8/8/1R1K4/8/8/8/2k5/8 b - - 0 1,-24
8/8/8/8/1K3R2/8/3k4/8 w - - 0 1,21
8/8/8/8/1K3R2/8/3k4/8 b - - 0 1,-24
8/8/7R/8/1K6/8/3k4/8 w - - 0 1,19
8/8/7R/8/1K6/8/3k4/8 b - - 0 1,-24
8/8/8/8/1K6/8/3k1R2/8 b - - 0 1,-28
8/8/8/8/1K6/8/3k4/4R3 w - - 0 1,19
8/8/8/8/1K6/8/3k4/4R3 b - - 0 1,0
8/8/8/8/1K6/4R3/3k4/8 w - - 0 1,19
8/8/8/8/1K6/4R3/3k4/8 b - - 0 1,0
8/8/8/8/5R2/8/1K1k4/8 w - - 0 1,21
8/8/8/8/5R2/8/1K1k4/8 b - - 0 1,-24
8/8/7R/8/8/8/1K1k4/8 w - - 0 1,19
8/8/7R/8/8/8/1K1k4/8 b - - 0 1,-24
8/8/8/8/8/8/1K1k1R2/8 b - - 0 1,-30
8/8/8/8/8/8/1K1k4/4R3 w - - 0 1,23
8/8/8/8/8/8/1K1k4/4R3 b - - 0 1,0
8/8/8/8/8/4R3/1K1k4/8 w - - 0 1,17
8/8/8/8/8/4R3/1K1k4/8 b - - 0 1,0
8/8/5K2/8/5R2/8/3k4/8 w - - 0 1,21
8/8/5K2/8/5R2/8/3k4/8 b - - 0 1,-24
8/8/5K1R/8/8/8/3k4/8 w - - 0 1,21
8/8/5K1R/8/8/8/3k4/8 b - - 0 1,-24
8/8/5K2/8/8/8/3k1R2/8 b - - 0 1,-28
8/8/5K2/8/8/8/3k4/4R3 w - - 0 1,23
8/8/5K2/8/8/8/3k4/4R3 b - - 0 1,0
8/8/5K2/8/8/4R3/3k4/8 w - - 0 1,21
8/8/5K2/8/8/4R3/3k4/8 b - - 0 1,0
8/8/8/8/4KR2/8/3k4/8 w - - 0 1,17
8/8/8/8/4KR2/8/3k4/8 b - - 0 1,-16
8/8/7R/8/4K3/8/3k4/8 w - - 0 1,15
8/8/7R/8/4K3/8/3k4/8 b - - 0 1,-20
8/8/8/8/4K3/8/3k1R2/8 b - - 0 1,-20
8/8/8/8/4K3/8/3k4/4R3 w - - 0 1,17
8/8/8/8/4K3/8/3k4/4R3 b - - 0 1,0
8/8/8/8/4K3/4R3/3k4/8 w - - 0 1,15
8/8/8/8/4K3/4R3/3k4/8 b - - 0 1,-16
8/8/8/8/5R1K/8/3k4/8 w - - 0 1,21
8/8/8/8/5R1K/8/3k4/8 b - - 0 1,-24
8/8/7R/8/7K/8/3k4/8 w - - 0 1,25
8/8/7R/8/7K/8/3k4/8 b - - 0 1,-28
8/8/8/8/7K/8/3k1R2/8 b - - 0 1,-30
8/8/8/8/7K/8/3k4/4R3 w - - 0 1,27
8/8/8/8/7K/8/3k4/4R3 b - - 0 1,0
8/8/8/8/7K/4R3/3k4/8 w - - 0 1,21
8/8/8/8/7K/4R3/3k4/8 b - - 0 1,0
8/8/8/8/5R2/8/1K1k4/8 w - - 0 1,21
8/8/8/8/5R2/8/1K1k4/8 b - - 0 1,-24
8/8/7R/8/8/8/1K1k4/8 w - - 0 1,19
8/8/7R/8/8/8/1K1k4/8 b - - 0 1,-24
8/8/8/8/8/8/1K1k1R2/8 b - - 0 1,-30
8/8/8/8/8/8/1K1k4/4R3 w - - 0 1,23
8/8/8/8/8/8/1K1k4/4R3 b - - 0 1,0
8/8/8/8/8/4R3/1K1k4/8 w - - 0 1,17
8/8/8/8/8/4R3/1K1k4/8 b - - 0 1,0
6K1/8/8/6R1/8/8/4k3/8 w - - 0 1,27
6K1/8/8/6R1/8/8/4k3/8 b - - 0 1,-28
6K1/8/8/8/7R/8/4k3/8 w - - 0 1,25
6K1/8/8/8/7R/8/4k3/8 b - - 0 1,-26
6K1/1R6/8/8/8/8/4k3/8 w - - 0 1,27
6K1/1R6/8/8/8/8/4k3/8 b - - 0 1,-28
6K1/8/8/R7/8/8/4k3/8 w - - 0 1,27
6K1/8/8/R7/8/8/4k3/8 b - - 0 1,-28
6K1/8/8/5R2/8/8/4k3/8 w - - 0 1,27
6K1/8/8/5R2/8/8/4k3/8 b - - 0 1,-28
6K1/5R2/8/8/8/8/4k3/8 w - - 0 1,27
6K1/5R2/8/8/8/8/4k3/8 b - - 0 1,-30
8/8/8/6R1/8/6K1/4k3/8 w - - 0 1,23
8/8/8/6R1/8/6K1/4k3/8 b - - 0 1,-24
8/8/8/8/7R/6K1/4k3/8 w - - 0 1,21
8/8/8/8/7R/6K1/4k3/8 b - - 0 1,-22
8/1R6/8/8/8/6K1/4k3/8 w - - 0 1,19
8/1R6/8/8/8/6K1/4k3/8 b - - 0 1,-24
8/8/8/R7/8/6K1/4k3/8 w - - 0 1,19
8/8/8/R7/8/6K1/4k3/8 b - - 0 1,-24
8/8/8/5R2/8/6K1/4k3/8 w - - 0 1,17
8/8/8/5R2/8/6K1/4k3/8 b - - 0 1,-24
8/5R2/8/8/8/6K1/4k3/8 w - - 0 1,17
8/5R2/8/8/8/6K1/4k3/8 b - - 0 1,-24
8/8/8/6R1/2K5/8/4k3/8 w - - 0 1,19
8/8/8/6R1/2K5/8/4k3/8 b - - 0 1,-22
8/8/8/8/2K4R/8/4k3/8 w - - 0 1,19
8/8/8/8/2K4R/8/4k3/8 b - - 0 1,-20
8/1R6/8/8/2K5/8/4k3/8 w - - 0 1,19
8/1R6/8/8/2K5/8/4k3/8 b - - 0 1,-24
8/8/8/R7/2K5/8/4k3/8 w - - 0 1,19
8/8/8/R7/2K5/8/4k3/8 b - - 0 1,-22
8/8/8/5R2/2K5/8/4k3/8 w - - 0 1,15
8/8/8/5R2/2K5/8/4k3/8 b - - 0 1,-22
8/5R2/8/8/2K5/8/4k3/8 w - - 0 1,15
8/5R2/8/8/2K5/8/4k3/8 b - - 0 1,-24
8/8/8/6R1/5K2/8/4k3/8 w - - 0 1,13
8/8/8/6R1/5K2/8/4k3/8 b - - 0 1,-22
8/8/8/8/5K1R/8/4k3/8 w - - 0 1,19
8/8/8/8/5K1R/8/4k3/8 b - - 0 1,-20
8/1R6/8/8/5K2/8/4k3/8 w - - 0 1,13
8/1R6/8/8/5K2/8/4k3/8 b - - 0 1,-22
8/8/8/R7/5K2/8/4k3/8 w - - 0 1,13
8/8/8/R7/5K2/8/4k3/8 b - - 0 1,-22
8/8/8/5R2/5K2/8/4k3/8 w - - 0 1,13
8/8/8/5R2/5K2/8/4k3/8 b - - 0 1,-22
8/5R2/8/8/5K2/8/4k3/8 w - - 0 1,13
8/5R2/8/8/5K2/8/4k3/8 b - - 0 1,-24
8/8/K7/6R1/8/8/4k3/8 w - - 0 1,25
8/8/K7/6R1/8/8/4k3/8 b - - 0 1,-30
8/8/K7/8/7R/8/4k3/8 w - - 0 1,23
8/8/K7/8/7R/8/4k3/8 b - - 0 1,-26
8/1R6/K7/8/8/8/4k3/8 w - - 0 1,23
8/1R6/K7/8/8/8/4k3/8 b - - 0 1,-28
8/8/K7/R7/8/8/4k3/8 w - - 0 1,23
8/8/K7/R7/8/8/4k3/8 b - - 0 1,-28
8/8/K7/5R2/8/8/4k3/8 w - - 0 1,27
8/8/K7/5R2/8/8/4k3/8 b - - 0 1,-30
8/5R2/K7/8/8/8/4k3/8 w - - 0 1,27
8/5R2/K7/8/8/8/4k3/8 b - - 0 1,-28
8/8/8/8/5K2/8/2R2k2/8 b - - 0 1,-10
8/8/8/8/5K2/2R5/5k2/8 w - - 0 1,11
8/8/8/8/5K2/2R5/5k2/8 b - - 0 1,-18
8/8/4R3/8/5K2/8/5k2/8 w - - 0 1,9
8/8/4R3/8/5K2/8/5k2/8 b - - 0 1,-10
8/8/4R3/8/5K2/8/5k2/8 w - - 0 1,9
8/8/4R3/8/5K2/8/5k2/8 b - - 0 1,-10
8/8/R7/8/5K2/8/5k2/8 w - - 0 1,11
8/8/R7/8/5K2/8/5k2/8 b - - 0 1,-14
8/8/R7/8/5K2/8/5k2/8 w - - 0 1,11
8/8/R7/8/5K2/8/5k2/8 b - - 0 1,-14
8/8/8/8/8/2K5/2R2k2/8 b - - 0 1,-26
8/8/4R3/8/8/2K5/5k2/8 w - - 0 1,17
8/8/4R3/8/8/2K5/5k2/8 b - - 0 1,-22
8/8/4R3/8/8/2K5/5k2/8 w - - 0 1,17
8/8/4R3/8/8/2K5/5k2/8 b - - 0 1,-22
8/8/R7/8/8/2K5/5k2/8 w - - 0 1,17
8/8/R7/8/8/2K5/5k2/8 b - - 0 1,-20
8/8/R7/8/8/2K5/5k2/8 w - - 0 1,17
8/8/R7/8/8/2K5/5k2/8 b - - 0 1,-20
8/8/4K3/8/8/8/2R2k2/8 b - - 0 1,-26
8/8/4K3/8/8/2R5/5k2/8 w - - 0 1,19
8/8/4K3/8/8/2R5/5k2/8 b - - 0 1,-22
8/8/R3K3/8/8/8/5k2/8 w - - 0 1,19
8/8/R3K3/8/8/8/5k2/8 b - - 0 1,-24
8/8/R3K3/8/8/8/5k2/8 w - - 0 1,19
8/8/R3K3/8/8/8/5k2/8 b - - 0 1,-24
8/8/8/5K2/8/8/2R2k2/8 b - - 0 1,-24
8/8/8/5K2/8/2R5/5k2/8 w - - 0 1,15
8/8/8/5K2/8/2R5/5k2/8 b - - 0 1,-18
8/8/4R3/5K2/8/8/5k2/8 w - - 0 1,9
8/8/4R3/5K2/8/8/5k2/8 b - - 0 1,-14
8/8/4R3/5K2/8/8/5k2/8 w - - 0 1,9
8/8/4R3/5K2/8/8/5k2/8 b - - 0 1,-14
8/8/R7/5K2/8/8/5k2/8 w - - 0 1,15
8/8/R7/5K2/8/8/5k2/8 b - - 0 1,-18
8/8/R7/5K2/8/8/5k2/8 w - - 0 1,15
8/8/R7/5K2/8/8/5k2/8 b - - 0 1,-18
2R5/8/2K5/8/8/8/6k1/8 w - - 0 1,21
2R5/8/2K5/8/8/8/6k1/8 b - - 0 1,-24
8/6R1/2K5/8/8/8/6k1/8 b - - 0 1,-24
8/8/2K2R2/8/8/8/6k1/8 w - - 0 1,17
8/8/2K2R2/8/8/8/6k1/8 b - - 0 1,-20
8/8/2K5/8/8/8/4R1k1/8 b - - 0 1,-24
8/3R4/2K5/8/8/8/6k1/8 w - - 0 1,21
8/3R4/2K5/8/8/8/6k1/8 b - - 0 1,-24
8/8/2K5/8/3R4/8/6k1/8 w - - 0 1,21
8/8/2K5/8/3R4/8/6k1/8 b - - 0 1,-22
2R3K1/8/8/8/8/8/6k1/8 w - - 0 1,19
2R3K1/8/8/8/8/8/6k1/8 b - - 0 1,-26
6K1/6R1/8/8/8/8/6k1/8 b - - 0 1,-26
6K1/8/5R2/8/8/8/6k1/8 w - - 0 1,17
6K1/8/5R2/8/8/8/6k1/8 b - - 0 1,-18
6K1/8/8/8/8/8/4R1k1/8 b - - 0 1,-26
6K1/3R4/8/8/8/8/6k1/8 w - - 0 1,19
6K1/3R4/8/8/8/8/6k1/8 b - - 0 1,-26
6K1/8/8/8/3R4/8/6k1/8 w - - 0 1,23
6K1/8/8/8/3R4/8/6k1/8 b - - 0 1,-28
2R5/6K1/8/8/8/8/6k1/8 w - - 0 1,17
2R5/6K1/8/8/8/8/6k1/8 b - - 0 1,-22
8/6K1/5R2/8/8/8/6k1/8 w - - 0 1,15
8/6K1/5R2/8/8/8/6k1/8 b - - 0 1,-16
8/6K1/8/8/8/8/4R1k1/8 b - - 0 1,-22
8/3R2K1/8/8/8/8/6k1/8 w - - 0 1,17
8/3R2K1/8/8/8/8/6k1/8 b - - 0 1,-22
8/6K1/8/8/3R4/8/6k1/8 w - - 0 1,19
8/6K1/8/8/3R4/8/6k1/8 b - - 0 1,-22
2R5/8/8/6K1/8/8/6k1/8 w - - 0 1,11
2R5/8/8/6K1/8/8/6k1/8 b - - 0 1,-16
8/6R1/8/6K1/8/8/6k1/8 w - - 0 1,11
8/6R1/8/6K1/8/8/6k1/8 b - - 0 1,-16
8/8/5R2/6K1/8/8/6k1/8 w - - 0 1,7
8/8/5R2/6K1/8/8/6k1/8 b - - 0 1,-12
8/8/8/6K1/8/8/4R1k1/8 b - - 0 1,-14
8/3R4/8/6K1/8/8/6k1/8 w - - 0 1,11
8/3R4/8/6K1/8/8/6k1/8 b - - 0 1,-16
8/8/8/6K1/3R4/8/6k1/8 w - - 0 1,11
8/8/8/6K1/3R4/8/6k1/8 b - - 0 1,-20
2R5/8/5K2/8/8/8/6k1/8 w - - 0 1,17
2R5/8/5K2/8/8/8/6k1/8 b - - 0 1,-20
8/6R1/5K2/8/8/8/6k1/8 b - - 0 1,-20
8/8/5K2/8/8/8/4R1k1/8 b - - 0 1,-20
8/3R4/5K2/8/8/8/6k1/8 w - - 0 1,17
8/3R4/5K2/8/8/8/6k1/8 b - - 0 1,-20
8/8/5K2/8/3R4/8/6k1/8 w - - 0 1,15
8/8/5K2/8/3R4/8/6k1/8 b - - 0 1,-20
2R5/3K4/8/8/8/8/6k1/8 w - - 0 1,21
2R5/3K4/8/8/8/8/6k1/8 b - - 0 1,-26
8/3K2R1/8/8/8/8/6k1/8 b - - 0 1,-26
8/3K4/5R2/8/8/8/6k1/8 w - - 0 1,19
8/3K4/5R2/8/8/8/6k1/8 b - - 0 1,-20
8/3K4/8/8/8/8/4R1k1/8 b - - 0 1,-22
8/3K4/8/8/3R4/8/6k1/8 w - - 0 1,21
8/3K4/8/8/3R4/8/6k1/8 b - - 0 1,-22
8/8/8/8/8/K3R3/7k/8 w - - 0 1,17
8/8/8/8/8/K3R3/7k/8 b - - 0 1,-20
8/3R4/8/8/8/K7/7k/8 w - - 0 1,19
8/3R4/8/8/8/K7/7k/8 b - - 0 1,-24
8/8/8/8/8/K1R5/7k/8 w - - 0 1,17
8/8/8/8/8/K1R5/7k/8 b - - 0 1,-18
6R1/8/8/8/8/K7/7k/8 w - - 0 1,17
6R1/8/8/8/8/K7/7k/8 b - - 0 1,-20
8/8/8/8/8/K7/6Rk/8 b - - 0 1,0
8/8/8/8/6R1/K7/7k/8 w - - 0 1,21
8/8/8/8/6R1/K7/7k/8 b - - 0 1,-22
8/8/8/8/3K4/4R3/7k/8 w - - 0 1,11
8/8/8/8/3K4/4R3/7k/8 b - - 0 1,-14
8/3R4/8/8/3K4/8/7k/8 w - - 0 1,13
8/3R4/8/8/3K4/8/7k/8 b - - 0 1,-16
8/8/8/8/3K4/2R5/7k/8 w - - 0 1,13
8/8/8/8/3K4/2R5/7k/8 b - - 0 1,-14
6R1/8/8/8/3K4/8/7k/8 w - - 0 1,9
6R1/8/8/8/3K4/8/7k/8 b - - 0 1,-12
8/8/8/8/3K4/8/6Rk/8 b - - 0 1,0
8/8/8/8/3K2R1/8/7k/8 w - - 0 1,9
8/8/8/8/3K2R1/8/7k/8 b - - 0 1,-14
8/8/8/K7/8/4R3/7k/8 w - - 0 1,17
8/8/8/K7/8/4R3/7k/8 b - - 0 1,-20
8/3R4/8/K7/8/8/7k/8 w - - 0 1,19
8/3R4/8/K7/8/8/7k/8 b - - 0 1,-24
8/8/8/K7/8/2R5/7k/8 w - - 0 1,19
8/8/8/K7/8/2R5/7k/8 b - - 0 1,-20
6R1/8/8/K7/8/8/7k/8 w - - 0 1,17
6R1/8/8/K7/8/8/7k/8 b - - 0 1,-20
8/8/8/K7/8/8/6Rk/8 b - - 0 1,0
8/8/8/K7/6R1/8/7k/8 w - - 0 1,21
8/8/8/K7/6R1/8/7k/8 b - - 0 1,-22
8/5K2/8/8/8/4R3/7k/8 w - - 0 1,15
8/5K2/8/8/8/4R3/7k/8 b - - 0 1,-20
8/3R1K2/8/8/8/8/7k/8 w - - 0 1,17
8/3R1K2/8/8/8/8/7k/8 b - - 0 1,-22
8/5K2/8/8/8/2R5/7k/8 w - - 0 1,19
8/5K2/8/8/8/2R5/7k/8 b - - 0 1,-22
6R1/5K2/8/8/8/8/7k/8 w - - 0 1,13
6R1/5K2/8/8/8/8/7k/8 b - - 0 1,-12
8/5K2/8/8/8/8/6Rk/8 b - - 0 1,0
8/5K2/8/8/6R1/8/7k/8 w - - 0 1,11
8/5K2/8/8/6R1/8/7k/8 b - - 0 1,-14
8/8/8/8/5K2/4R3/7k/8 w - - 0 1,7
8/8/8/8/5K2/4R3/7k/8 b - - 0 1,-10
8/3R4/8/8/5K2/8/7k/8 w - - 0 1,5
8/3R4/8/8/5K2/8/7k/8 b - - 0 1,-10
8/8/8/8/5K2/2R5/7k/8 w - - 0 1,7
8/8/8/8/5K2/2R5/7k/8 b - - 0 1,-10
6R1/8/8/8/5K2/8/7k/8 w - - 0 1,5
6R1/8/8/8/5K2/8/7k/8 b - - 0 1,-8
8/8/8/8/5K2/8/6Rk/8 b - - 0 1,0
8/8/8/8/5KR1/8/7k/8 w - - 0 1,7
8/8/8/8/5KR1/8/7k/8 b - - 0 1,-8
8/8/8/1K6/8/k7/8/7R w - - 0 1,11
8/8/8/1K6/8/k7/8/7R b - - 0 1,-16
8/8/2R5/1K6/8/k7/8/8 w - - 0 1,9
8/8/2R5/1K6/8/k7/8/8 b - - 0 1,-12
1R6/8/8/1K6/8/k7/8/8 w - - 0 1,7
1R6/8/8/1K6/8/k7/8/8 b - - 0 1,-12
3R4/8/8/1K6/8/k7/8/8 w - - 0 1,11
3R4/8/8/1K6/8/k7/8/8 b - - 0 1,-12
8/8/8/1K6/8/k7/8/5R2 w - - 0 1,11
8/8/8/1K6/8/k7/8/5R2 b - - 0 1,-16
8/2R5/8/1K6/8/k7/8/8 w - - 0 1,9
8/2R5/8/1K6/8/k7/8/8 b - - 0 1,-12
2K5/8/8/8/8/k7/8/7R w - - 0 1,17
2K5/8/8/8/8/k7/8/7R b - - 0 1,-26
2K5/8/2R5/8/8/k7/8/8 w - - 0 1,15
2K5/8/2R5/8/8/k7/8/8 b - - 0 1,-20
1RK5/8/8/8/8/k7/8/8 w - - 0 1,15
1RK5/8/8/8/8/k7/8/8 b - - 0 1,-14
2KR4/8/8/8/8/k7/8/8 w - - 0 1,21
2KR4/8/8/8/8/k7/8/8 b - - 0 1,-24
2K5/8/8/8/8/k7/8/5R2 w - - 0 1,17
2K5/8/8/8/8/k7/8/5R2 b - - 0 1,-26
2K5/2R5/8/8/8/k7/8/8 w - - 0 1,15
2K5/2R5/8/8/8/k7/8/8 b - - 0 1,-20
8/4K3/8/8/8/k7/8/7R w - - 0 1,15
8/4K3/8/8/8/k7/8/7R b - - 0 1,-24
8/4K3/2R5/8/8/k7/8/8 w - - 0 1,15
8/4K3/2R5/8/8/k7/8/8 b - - 0 1,-20
1R6/4K3/8/8/8/k7/8/8 w - - 0 1,11
1R6/4K3/8/8/8/k7/8/8 b - - 0 1,-14
3R4/4K3/8/8/8/k7/8/8 w - - 0 1,15
3R4/4K3/8/8/8/k7/8/8 b - - 0 1,-22
8/4K3/8/8/8/k7/8/5R2 w - - 0 1,15
